,Unnamed: 0,Teams,SeasonStart,Assoc
1256,division_4,Phoenix Suns,1988,NBA
1257,division_4,Golden State Warriors,1988,NBA
1258,division_4,Los Angeles Clippers,1988,NBA
1259,division_5,Atlantic Division,1988,NBA
1260,division_5,Boston Celtics,1988,NBA
1261,division_5,Washington Bullets,1988,NBA
1262,division_5,New York Knicks,1988,NBA
1263,division_5,Philadelphia 76ers,1988,NBA
1264,division_5,New Jersey Nets,1988,NBA
1265,division_6,Central Division,1988,NBA
1266,division_6,Detroit Pistons,1988,NBA
1267,division_6,Chicago Bulls,1988,NBA
1268,division_6,Atlanta Hawks,1988,NBA
1269,division_6,Milwaukee Bucks,1988,NBA
1270,division_6,Cleveland Cavaliers,1988,NBA
1271,division_6,Indiana Pacers,1988,NBA
1272,division_7,Midwest Division,1988,NBA
1273,division_7,Denver Nuggets,1988,NBA
1274,division_7,Dallas Mavericks,1988,NBA
1275,division_7,Utah Jazz,1988,NBA
1276,division_7,Houston Rockets,1988,NBA
1277,division_7,San Antonio Spurs,1988,NBA
1278,division_7,Sacramento Kings,1988,NBA
1279,division_8,Pacific Division,1988,NBA
1280,division_8,Los Angeles Lakers,1988,NBA
1281,division_8,Portland Trail Blazers,1988,NBA
1282,division_8,Seattle SuperSonics,1988,NBA
1283,division_8,Phoenix Suns,1988,NBA
1284,division_8,Golden State Warriors,1988,NBA
1285,division_8,Los Angeles Clippers,1988,NBA
1286,division_1,Atlantic Division,1989,NBA
1287,division_1,New York Knicks,1989,NBA
1288,division_1,Philadelphia 76ers,1989,NBA
1289,division_1,Boston Celtics,1989,NBA
1290,division_1,Washington Bullets,1989,NBA
1291,division_1,New Jersey Nets,1989,NBA
1292,division_1,Charlotte Hornets,1989,NBA
1293,division_2,Central Division,1989,NBA
1294,division_2,Detroit Pistons,1989,NBA
1295,division_2,Cleveland Cavaliers,1989,NBA
1296,division_2,Atlanta Hawks,1989,NBA
1297,division_2,Milwaukee Bucks,1989,NBA
1298,division_2,Chicago Bulls,1989,NBA
1299,division_2,Indiana Pacers,1989,NBA
1300,division_3,Midwest Division,1989,NBA
1301,division_3,Utah Jazz,1989,NBA
1302,division_3,Houston Rockets,1989,NBA
1303,division_3,Denver Nuggets,1989,NBA
1304,division_3,Dallas Mavericks,1989,NBA
1305,division_3,San Antonio Spurs,1989,NBA
1306,division_3,Miami Heat,1989,NBA
1307,division_4,Pacific Division,1989,NBA
1308,division_4,Los Angeles Lakers,1989,NBA
1309,division_4,Phoenix Suns,1989,NBA
1310,division_4,Seattle SuperSonics,1989,NBA
1311,division_4,Golden State Warriors,1989,NBA
1312,division_4,Portland Trail Blazers,1989,NBA
1313,division_4,Sacramento Kings,1989,NBA
1314,division_4,Los Angeles Clippers,1989,NBA
1315,division_5,Atlantic Division,1989,NBA
1316,division_5,New York Knicks,1989,NBA
1317,division_5,Philadelphia 76ers,1989,NBA
1318,division_5,Boston Celtics,1989,NBA
1319,division_5,Washington Bullets,1989,NBA
1320,division_5,New Jersey Nets,1989,NBA
1321,division_5,Charlotte Hornets,1989,NBA
1322,division_6,Central Division,1989,NBA
1323,division_6,Detroit Pistons,1989,NBA
1324,division_6,Cleveland Cavaliers,1989,NBA
1325,division_6,Atlanta Hawks,1989,NBA
1326,division_6,Milwaukee Bucks,1989,NBA
1327,division_6,Chicago Bulls,1989,NBA
1328,division_6,Indiana Pacers,1989,NBA
1329,division_7,Midwest Division,1989,NBA
1330,division_7,Utah Jazz,1989,NBA
1331,division_7,Houston Rockets,1989,NBA
1332,division_7,Denver Nuggets,1989,NBA
1333,division_7,Dallas Mavericks,1989,NBA
1334,division_7,San Antonio Spurs,1989,NBA
1335,division_7,Miami Heat,1989,NBA
1336,division_8,Pacific Division,1989,NBA
1337,division_8,Los Angeles Lakers,1989,NBA
1338,division_8,Phoenix Suns,1989,NBA
1339,division_8,Seattle SuperSonics,1989,NBA
1340,division_8,Golden State Warriors,1989,NBA
1341,division_8,Portland Trail Blazers,1989,NBA
1342,division_8,Sacramento Kings,1989,NBA
1343,division_8,Los Angeles Clippers,1989,NBA
1344,division_1,Atlantic Division,1990,NBA
1345,division_1,Philadelphia 76ers,1990,NBA
1346,division_1,Boston Celtics,1990,NBA
1347,division_1,New York Knicks,1990,NBA
1348,division_1,Washington Bullets,1990,NBA
1349,division_1,Miami Heat,1990,NBA
1350,division_1,New Jersey Nets,1990,NBA
1351,division_2,Central Division,1990,NBA
1352,division_2,Detroit Pistons,1990,NBA
1353,division_2,Chicago Bulls,1990,NBA
1354,division_2,Milwaukee Bucks,1990,NBA
1355,division_2,Cleveland Cavaliers,1990,NBA
1356,division_2,Indiana Pacers,1990,NBA
1357,division_2,Atlanta Hawks,1990,NBA
1358,division_2,Orlando Magic,1990,NBA
1359,division_3,Midwest Division,1990,NBA
1360,division_3,San Antonio Spurs,1990,NBA
1361,division_3,Utah Jazz,1990,NBA
1362,division_3,Dallas Mavericks,1990,NBA
1363,division_3,Denver Nuggets,1990,NBA
1364,division_3,Houston Rockets,1990,NBA
1365,division_3,Minnesota Timberwolves,1990,NBA
1366,division_3,Charlotte Hornets,1990,NBA
1367,division_4,Pacific Division,1990,NBA
1368,division_4,Los Angeles Lakers,1990,NBA
1369,division_4,Portland Trail Blazers,1990,NBA
1370,division_4,Phoenix Suns,1990,NBA
1371,division_4,Seattle SuperSonics,1990,NBA
1372,division_4,Golden State Warriors,1990,NBA
1373,division_4,Los Angeles Clippers,1990,NBA
1374,division_4,Sacramento Kings,1990,NBA
1375,division_5,Atlantic Division,1990,NBA
1376,division_5,Philadelphia 76ers,1990,NBA
1377,division_5,Boston Celtics,1990,NBA
1378,division_5,New York Knicks,1990,NBA
1379,division_5,Washington Bullets,1990,NBA
1380,division_5,Miami Heat,1990,NBA
1381,division_5,New Jersey Nets,1990,NBA
1382,division_6,Central Division,1990,NBA
1383,division_6,Detroit Pistons,1990,NBA
1384,division_6,Chicago Bulls,1990,NBA
1385,division_6,Milwaukee Bucks,1990,NBA
1386,division_6,Cleveland Cavaliers,1990,NBA
1387,division_6,Indiana Pacers,1990,NBA
1388,division_6,Atlanta Hawks,1990,NBA
1389,division_6,Orlando Magic,1990,NBA
1390,division_7,Midwest Division,1990,NBA
1391,division_7,San Antonio Spurs,1990,NBA
1392,division_7,Utah Jazz,1990,NBA
1393,division_7,Dallas Mavericks,1990,NBA
1394,division_7,Denver Nuggets,1990,NBA
1395,division_7,Houston Rockets,1990,NBA
1396,division_7,Minnesota Timberwolves,1990,NBA
1397,division_7,Charlotte Hornets,1990,NBA
1398,division_8,Pacific Division,1990,NBA
1399,division_8,Los Angeles Lakers,1990,NBA
1400,division_8,Portland Trail Blazers,1990,NBA
1401,division_8,Phoenix Suns,1990,NBA
1402,division_8,Seattle SuperSonics,1990,NBA
1403,division_8,Golden State Warriors,1990,NBA
1404,division_8,Los Angeles Clippers,1990,NBA
1405,division_8,Sacramento Kings,1990,NBA
1406,division_1,Atlantic Division,1991,NBA
1407,division_1,Boston Celtics,1991,NBA
1408,division_1,Philadelphia 76ers,1991,NBA
1409,division_1,New York Knicks,1991,NBA
1410,division_1,Washington Bullets,1991,NBA
1411,division_1,New Jersey Nets,1991,NBA
1412,division_1,Miami Heat,1991,NBA
1413,division_2,Central Division,1991,NBA
1414,division_2,Chicago Bulls,1991,NBA
1415,division_2,Detroit Pistons,1991,NBA
1416,division_2,Milwaukee Bucks,1991,NBA
1417,division_2,Atlanta Hawks,1991,NBA
1418,division_2,Indiana Pacers,1991,NBA
1419,division_2,Cleveland Cavaliers,1991,NBA
1420,division_2,Charlotte Hornets,1991,NBA
1421,division_3,Midwest Division,1991,NBA
1422,division_3,San Antonio Spurs,1991,NBA
1423,division_3,Utah Jazz,1991,NBA
1424,division_3,Houston Rockets,1991,NBA
1425,division_3,Orlando Magic,1991,NBA
1426,division_3,Minnesota Timberwolves,1991,NBA
1427,division_3,Dallas Mavericks,1991,NBA
1428,division_3,Denver Nuggets,1991,NBA
1429,division_4,Pacific Division,1991,NBA
1430,division_4,Portland Trail Blazers,1991,NBA
1431,division_4,Los Angeles Lakers,1991,NBA
1432,division_4,Phoenix Suns,1991,NBA
1433,division_4,Golden State Warriors,1991,NBA
1434,division_4,Seattle SuperSonics,1991,NBA
1435,division_4,Los Angeles Clippers,1991,NBA
1436,division_4,Sacramento Kings,1991,NBA
1437,division_5,Atlantic Division,1991,NBA
1438,division_5,Boston Celtics,1991,NBA
1439,division_5,Philadelphia 76ers,1991,NBA
1440,division_5,New York Knicks,1991,NBA
1441,division_5,Washington Bullets,1991,NBA
1442,division_5,New Jersey Nets,1991,NBA
1443,division_5,Miami Heat,1991,NBA
1444,division_6,Central Division,1991,NBA
1445,division_6,Chicago Bulls,1991,NBA
1446,division_6,Detroit Pistons,1991,NBA
1447,division_6,Milwaukee Bucks,1991,NBA
1448,division_6,Atlanta Hawks,1991,NBA
1449,division_6,Indiana Pacers,1991,NBA
1450,division_6,Cleveland Cavaliers,1991,NBA
1451,division_6,Charlotte Hornets,1991,NBA
1452,division_7,Midwest Division,1991,NBA
1453,division_7,San Antonio Spurs,1991,NBA
1454,division_7,Utah Jazz,1991,NBA
1455,division_7,Houston Rockets,1991,NBA
1456,division_7,Orlando Magic,1991,NBA
1457,division_7,Minnesota Timberwolves,1991,NBA
1458,division_7,Dallas Mavericks,1991,NBA
1459,division_7,Denver Nuggets,1991,NBA
1460,division_8,Pacific Division,1991,NBA
1461,division_8,Portland Trail Blazers,1991,NBA
1462,division_8,Los Angeles Lakers,1991,NBA
1463,division_8,Phoenix Suns,1991,NBA
1464,division_8,Golden State Warriors,1991,NBA
1465,division_8,Seattle SuperSonics,1991,NBA
1466,division_8,Los Angeles Clippers,1991,NBA
1467,division_8,Sacramento Kings,1991,NBA
1468,division_1,Atlantic Division,1992,NBA
1469,division_1,Boston Celtics,1992,NBA
1470,division_1,New York Knicks,1992,NBA
1471,division_1,New Jersey Nets,1992,NBA
1472,division_1,Miami Heat,1992,NBA
1473,division_1,Philadelphia 76ers,1992,NBA
1474,division_1,Washington Bullets,1992,NBA
1475,division_1,Orlando Magic,1992,NBA
1476,division_2,Central Division,1992,NBA
1477,division_2,Chicago Bulls,1992,NBA
1478,division_2,Cleveland Cavaliers,1992,NBA
1479,division_2,Detroit Pistons,1992,NBA
1480,division_2,Indiana Pacers,1992,NBA
1481,division_2,Atlanta Hawks,1992,NBA
1482,division_2,Milwaukee Bucks,1992,NBA
1483,division_2,Charlotte Hornets,1992,NBA
1484,division_3,Midwest Division,1992,NBA
1485,division_3,Utah Jazz,1992,NBA
1486,division_3,San Antonio Spurs,1992,NBA
1487,division_3,Houston Rockets,1992,NBA
1488,division_3,Denver Nuggets,1992,NBA
1489,division_3,Dallas Mavericks,1992,NBA
1490,division_3,Minnesota Timberwolves,1992,NBA
1491,division_4,Pacific Division,1992,NBA
1492,division_4,Portland Trail Blazers,1992,NBA
1493,division_4,Golden State Warriors,1992,NBA
1494,division_4,Phoenix Suns,1992,NBA
1495,division_4,Seattle SuperSonics,1992,NBA
1496,division_4,Los Angeles Clippers,1992,NBA
1497,division_4,Los Angeles Lakers,1992,NBA
1498,division_4,Sacramento Kings,1992,NBA
1499,division_5,Atlantic Division,1992,NBA
1500,division_5,Boston Celtics,1992,NBA
1501,division_5,New York Knicks,1992,NBA
1502,division_5,New Jersey Nets,1992,NBA
1503,division_5,Miami Heat,1992,NBA
1504,division_5,Philadelphia 76ers,1992,NBA
1505,division_5,Washington Bullets,1992,NBA
1506,division_5,Orlando Magic,1992,NBA
1507,division_6,Central Division,1992,NBA
1508,division_6,Chicago Bulls,1992,NBA
1509,division_6,Cleveland Cavaliers,1992,NBA
1510,division_6,Detroit Pistons,1992,NBA
1511,division_6,Indiana Pacers,1992,NBA
1512,division_6,Atlanta Hawks,1992,NBA
1513,division_6,Milwaukee Bucks,1992,NBA
1514,division_6,Charlotte Hornets,1992,NBA
1515,division_7,Midwest Division,1992,NBA
1516,division_7,Utah Jazz,1992,NBA
1517,division_7,San Antonio Spurs,1992,NBA
1518,division_7,Houston Rockets,1992,NBA
1519,division_7,Denver Nuggets,1992,NBA
1520,division_7,Dallas Mavericks,1992,NBA
1521,division_7,Minnesota Timberwolves,1992,NBA
1522,division_8,Pacific Division,1992,NBA
1523,division_8,Portland Trail Blazers,1992,NBA
1524,division_8,Golden State Warriors,1992,NBA
1525,division_8,Phoenix Suns,1992,NBA
1526,division_8,Seattle SuperSonics,1992,NBA
1527,division_8,Los Angeles Clippers,1992,NBA
1528,division_8,Los Angeles Lakers,1992,NBA
1529,division_8,Sacramento Kings,1992,NBA
1530,division_1,Atlantic Division,1993,NBA
1531,division_1,New York Knicks,1993,NBA
1532,division_1,Boston Celtics,1993,NBA
1533,division_1,New Jersey Nets,1993,NBA
1534,division_1,Orlando Magic,1993,NBA
1535,division_1,Miami Heat,1993,NBA
1536,division_1,Philadelphia 76ers,1993,NBA
1537,division_1,Washington Bullets,1993,NBA
1538,division_2,Central Division,1993,NBA
1539,division_2,Chicago Bulls,1993,NBA
1540,division_2,Cleveland Cavaliers,1993,NBA
1541,division_2,Charlotte Hornets,1993,NBA
1542,division_2,Atlanta Hawks,1993,NBA
1543,division_2,Indiana Pacers,1993,NBA
1544,division_2,Detroit Pistons,1993,NBA
1545,division_2,Milwaukee Bucks,1993,NBA
1546,division_3,Midwest Division,1993,NBA
1547,division_3,Houston Rockets,1993,NBA
1548,division_3,San Antonio Spurs,1993,NBA
1549,division_3,Utah Jazz,1993,NBA
1550,division_3,Denver Nuggets,1993,NBA
1551,division_3,Minnesota Timberwolves,1993,NBA
1552,division_3,Dallas Mavericks,1993,NBA
1553,division_4,Pacific Division,1993,NBA
1554,division_4,Phoenix Suns,1993,NBA
1555,division_4,Seattle SuperSonics,1993,NBA
1556,division_4,Portland Trail Blazers,1993,NBA
1557,division_4,Los Angeles Clippers,1993,NBA
1558,division_4,Los Angeles Lakers,1993,NBA
1559,division_4,Golden State Warriors,1993,NBA
1560,division_4,Sacramento Kings,1993,NBA
1561,division_5,Atlantic Division,1993,NBA
1562,division_5,New York Knicks,1993,NBA
1563,division_5,Boston Celtics,1993,NBA
1564,division_5,New Jersey Nets,1993,NBA
1565,division_5,Orlando Magic,1993,NBA
1566,division_5,Miami Heat,1993,NBA
1567,division_5,Philadelphia 76ers,1993,NBA
1568,division_5,Washington Bullets,1993,NBA
1569,division_6,Central Division,1993,NBA
1570,division_6,Chicago Bulls,1993,NBA
1571,division_6,Cleveland Cavaliers,1993,NBA
1572,division_6,Charlotte Hornets,1993,NBA
1573,division_6,Atlanta Hawks,1993,NBA
1574,division_6,Indiana Pacers,1993,NBA
1575,division_6,Detroit Pistons,1993,NBA
1576,division_6,Milwaukee Bucks,1993,NBA
1577,division_7,Midwest Division,1993,NBA
1578,division_7,Houston Rockets,1993,NBA
1579,division_7,San Antonio Spurs,1993,NBA
1580,division_7,Utah Jazz,1993,NBA
1581,division_7,Denver Nuggets,1993,NBA
1582,division_7,Minnesota Timberwolves,1993,NBA
1583,division_7,Dallas Mavericks,1993,NBA
1584,division_8,Pacific Division,1993,NBA
1585,division_8,Phoenix Suns,1993,NBA
1586,division_8,Seattle SuperSonics,1993,NBA
1587,division_8,Portland Trail Blazers,1993,NBA
1588,division_8,Los Angeles Clippers,1993,NBA
1589,division_8,Los Angeles Lakers,1993,NBA
1590,division_8,Golden State Warriors,1993,NBA
1591,division_8,Sacramento Kings,1993,NBA
1592,division_1,Atlantic Division,1994,NBA
1593,division_1,New York Knicks,1994,NBA
1594,division_1,Orlando Magic,1994,NBA
1595,division_1,New Jersey Nets,1994,NBA
1596,division_1,Miami Heat,1994,NBA
1597,division_1,Boston Celtics,1994,NBA
1598,division_1,Philadelphia 76ers,1994,NBA
1599,division_1,Washington Bullets,1994,NBA
1600,division_2,Central Division,1994,NBA
1601,division_2,Atlanta Hawks,1994,NBA
1602,division_2,Chicago Bulls,1994,NBA
1603,division_2,Indiana Pacers,1994,NBA
1604,division_2,Cleveland Cavaliers,1994,NBA
1605,division_2,Charlotte Hornets,1994,NBA
1606,division_2,Milwaukee Bucks,1994,NBA
1607,division_2,Detroit Pistons,1994,NBA
1608,division_3,Midwest Division,1994,NBA
1609,division_3,Houston Rockets,1994,NBA
1610,division_3,San Antonio Spurs,1994,NBA
1611,division_3,Utah Jazz,1994,NBA
1612,division_3,Denver Nuggets,1994,NBA
1613,division_3,Minnesota Timberwolves,1994,NBA
1614,division_3,Dallas Mavericks,1994,NBA
1615,division_4,Pacific Division,1994,NBA
1616,division_4,Seattle SuperSonics,1994,NBA
1617,division_4,Phoenix Suns,1994,NBA
1618,division_4,Golden State Warriors,1994,NBA
1619,division_4,Portland Trail Blazers,1994,NBA
1620,division_4,Los Angeles Lakers,1994,NBA
1621,division_4,Sacramento Kings,1994,NBA
1622,division_4,Los Angeles Clippers,1994,NBA
1623,division_5,Atlantic Division,1994,NBA
1624,division_5,New York Knicks,1994,NBA
1625,division_5,Orlando Magic,1994,NBA
1626,division_5,New Jersey Nets,1994,NBA
1627,division_5,Miami Heat,1994,NBA
1628,division_5,Boston Celtics,1994,NBA
1629,division_5,Philadelphia 76ers,1994,NBA
1630,division_5,Washington Bullets,1994,NBA
1631,division_6,Central Division,1994,NBA
1632,division_6,Atlanta Hawks,1994,NBA
1633,division_6,Chicago Bulls,1994,NBA
1634,division_6,Indiana Pacers,1994,NBA
1635,division_6,Cleveland Cavaliers,1994,NBA
1636,division_6,Charlotte Hornets,1994,NBA
1637,division_6,Milwaukee Bucks,1994,NBA
1638,division_6,Detroit Pistons,1994,NBA
1639,division_7,Midwest Division,1994,NBA
1640,division_7,Houston Rockets,1994,NBA
1641,division_7,San Antonio Spurs,1994,NBA
1642,division_7,Utah Jazz,1994,NBA
1643,division_7,Denver Nuggets,1994,NBA
1644,division_7,Minnesota Timberwolves,1994,NBA
1645,division_7,Dallas Mavericks,1994,NBA
1646,division_8,Pacific Division,1994,NBA
1647,division_8,Seattle SuperSonics,1994,NBA
1648,division_8,Phoenix Suns,1994,NBA
1649,division_8,Golden State Warriors,1994,NBA
1650,division_8,Portland Trail Blazers,1994,NBA
1651,division_8,Los Angeles Lakers,1994,NBA
1652,division_8,Sacramento Kings,1994,NBA
1653,division_8,Los Angeles Clippers,1994,NBA
1654,division_1,Atlantic Division,1995,NBA
1655,division_1,Orlando Magic,1995,NBA
1656,division_1,New York Knicks,1995,NBA
1657,division_1,Boston Celtics,1995,NBA
1658,division_1,Miami Heat,1995,NBA
1659,division_1,New Jersey Nets,1995,NBA
1660,division_1,Philadelphia 76ers,1995,NBA
1661,division_1,Washington Bullets,1995,NBA
1662,division_2,Central Division,1995,NBA
1663,division_2,Indiana Pacers,1995,NBA
1664,division_2,Charlotte Hornets,1995,NBA
1665,division_2,Chicago Bulls,1995,NBA
1666,division_2,Cleveland Cavaliers,1995,NBA
1667,division_2,Atlanta Hawks,1995,NBA
1668,division_2,Milwaukee Bucks,1995,NBA
1669,division_2,Detroit Pistons,1995,NBA
1670,division_3,Midwest Division,1995,NBA
1671,division_3,San Antonio Spurs,1995,NBA
1672,division_3,Utah Jazz,1995,NBA
1673,division_3,Houston Rockets,1995,NBA
1674,division_3,Denver Nuggets,1995,NBA
1675,division_3,Dallas Mavericks,1995,NBA
1676,division_3,Minnesota Timberwolves,1995,NBA
1677,division_4,Pacific Division,1995,NBA
1678,division_4,Phoenix Suns,1995,NBA
1679,division_4,Seattle SuperSonics,1995,NBA
1680,division_4,Los Angeles Lakers,1995,NBA
1681,division_4,Portland Trail Blazers,1995,NBA
1682,division_4,Sacramento Kings,1995,NBA
1683,division_4,Golden State Warriors,1995,NBA
1684,division_4,Los Angeles Clippers,1995,NBA
1685,division_5,Atlantic Division,1995,NBA
1686,division_5,Orlando Magic,1995,NBA
1687,division_5,New York Knicks,1995,NBA
1688,division_5,Boston Celtics,1995,NBA
1689,division_5,Miami Heat,1995,NBA
1690,division_5,New Jersey Nets,1995,NBA
1691,division_5,Philadelphia 76ers,1995,NBA
1692,division_5,Washington Bullets,1995,NBA
1693,division_6,Central Division,1995,NBA
1694,division_6,Indiana Pacers,1995,NBA
1695,division_6,Charlotte Hornets,1995,NBA
1696,division_6,Chicago Bulls,1995,NBA
1697,division_6,Cleveland Cavaliers,1995,NBA
1698,division_6,Atlanta Hawks,1995,NBA
1699,division_6,Milwaukee Bucks,1995,NBA
1700,division_6,Detroit Pistons,1995,NBA
1701,division_7,Midwest Division,1995,NBA
1702,division_7,San Antonio Spurs,1995,NBA
1703,division_7,Utah Jazz,1995,NBA
1704,division_7,Houston Rockets,1995,NBA
1705,division_7,Denver Nuggets,1995,NBA
1706,division_7,Dallas Mavericks,1995,NBA
1707,division_7,Minnesota Timberwolves,1995,NBA
1708,division_8,Pacific Division,1995,NBA
1709,division_8,Phoenix Suns,1995,NBA
1710,division_8,Seattle SuperSonics,1995,NBA
1711,division_8,Los Angeles Lakers,1995,NBA
1712,division_8,Portland Trail Blazers,1995,NBA
1713,division_8,Sacramento Kings,1995,NBA
1714,division_8,Golden State Warriors,1995,NBA
1715,division_8,Los Angeles Clippers,1995,NBA
1716,division_1,Atlantic Division,1996,NBA
1717,division_1,Orlando Magic,1996,NBA
1718,division_1,New York Knicks,1996,NBA
1719,division_1,Miami Heat,1996,NBA
1720,division_1,Washington Bullets,1996,NBA
1721,division_1,Boston Celtics,1996,NBA
1722,division_1,New Jersey Nets,1996,NBA
1723,division_1,Philadelphia 76ers,1996,NBA
1724,division_2,Central Division,1996,NBA
1725,division_2,Chicago Bulls,1996,NBA
1726,division_2,Indiana Pacers,1996,NBA
1727,division_2,Cleveland Cavaliers,1996,NBA
1728,division_2,Atlanta Hawks,1996,NBA
1729,division_2,Detroit Pistons,1996,NBA
1730,division_2,Charlotte Hornets,1996,NBA
1731,division_2,Milwaukee Bucks,1996,NBA
1732,division_2,Toronto Raptors,1996,NBA
1733,division_3,Midwest Division,1996,NBA
1734,division_3,San Antonio Spurs,1996,NBA
1735,division_3,Utah Jazz,1996,NBA
1736,division_3,Houston Rockets,1996,NBA
1737,division_3,Denver Nuggets,1996,NBA
1738,division_3,Minnesota Timberwolves,1996,NBA
1739,division_3,Dallas Mavericks,1996,NBA
1740,division_3,Vancouver Grizzlies,1996,NBA
1741,division_4,Pacific Division,1996,NBA
1742,division_4,Seattle SuperSonics,1996,NBA
1743,division_4,Los Angeles Lakers,1996,NBA
1744,division_4,Portland Trail Blazers,1996,NBA
1745,division_4,Phoenix Suns,1996,NBA
1746,division_4,Sacramento Kings,1996,NBA
1747,division_4,Golden State Warriors,1996,NBA
1748,division_4,Los Angeles Clippers,1996,NBA
1749,division_5,Atlantic Division,1996,NBA
1750,division_5,Orlando Magic,1996,NBA
1751,division_5,New York Knicks,1996,NBA
1752,division_5,Miami Heat,1996,NBA
1753,division_5,Washington Bullets,1996,NBA
1754,division_5,Boston Celtics,1996,NBA
1755,division_5,New Jersey Nets,1996,NBA
1756,division_5,Philadelphia 76ers,1996,NBA
1757,division_6,Central Division,1996,NBA
1758,division_6,Chicago Bulls,1996,NBA
1759,division_6,Indiana Pacers,1996,NBA
1760,division_6,Cleveland Cavaliers,1996,NBA
1761,division_6,Atlanta Hawks,1996,NBA
1762,division_6,Detroit Pistons,1996,NBA
1763,division_6,Charlotte Hornets,1996,NBA
1764,division_6,Milwaukee Bucks,1996,NBA
1765,division_6,Toronto Raptors,1996,NBA
1766,division_7,Midwest Division,1996,NBA
1767,division_7,San Antonio Spurs,1996,NBA
1768,division_7,Utah Jazz,1996,NBA
1769,division_7,Houston Rockets,1996,NBA
1770,division_7,Denver Nuggets,1996,NBA
1771,division_7,Minnesota Timberwolves,1996,NBA
1772,division_7,Dallas Mavericks,1996,NBA
1773,division_7,Vancouver Grizzlies,1996,NBA
1774,division_8,Pacific Division,1996,NBA
1775,division_8,Seattle SuperSonics,1996,NBA
1776,division_8,Los Angeles Lakers,1996,NBA
1777,division_8,Portland Trail Blazers,1996,NBA
1778,division_8,Phoenix Suns,1996,NBA
1779,division_8,Sacramento Kings,1996,NBA
1780,division_8,Golden State Warriors,1996,NBA
1781,division_8,Los Angeles Clippers,1996,NBA
1782,division_1,Atlantic Division,1997,NBA
1783,division_1,Miami Heat,1997,NBA
1784,division_1,New York Knicks,1997,NBA
1785,division_1,Orlando Magic,1997,NBA
1786,division_1,Washington Bullets,1997,NBA
1787,division_1,New Jersey Nets,1997,NBA
1788,division_1,Philadelphia 76ers,1997,NBA
1789,division_1,Boston Celtics,1997,NBA
1790,division_2,Central Division,1997,NBA
1791,division_2,Chicago Bulls,1997,NBA
1792,division_2,Atlanta Hawks,1997,NBA
1793,division_2,Detroit Pistons,1997,NBA
1794,division_2,Charlotte Hornets,1997,NBA
1795,division_2,Cleveland Cavaliers,1997,NBA
1796,division_2,Indiana Pacers,1997,NBA
1797,division_2,Milwaukee Bucks,1997,NBA
1798,division_2,Toronto Raptors,1997,NBA
1799,division_3,Midwest Division,1997,NBA
1800,division_3,Utah Jazz,1997,NBA
1801,division_3,Houston Rockets,1997,NBA
1802,division_3,Minnesota Timberwolves,1997,NBA
1803,division_3,Dallas Mavericks,1997,NBA
1804,division_3,Denver Nuggets,1997,NBA
1805,division_3,San Antonio Spurs,1997,NBA
1806,division_3,Vancouver Grizzlies,1997,NBA
1807,division_4,Pacific Division,1997,NBA
1808,division_4,Seattle SuperSonics,1997,NBA
1809,division_4,Los Angeles Lakers,1997,NBA
1810,division_4,Portland Trail Blazers,1997,NBA
1811,division_4,Phoenix Suns,1997,NBA
1812,division_4,Los Angeles Clippers,1997,NBA
1813,division_4,Sacramento Kings,1997,NBA
1814,division_4,Golden State Warriors,1997,NBA
1815,division_5,Atlantic Division,1997,NBA
1816,division_5,Miami Heat,1997,NBA
1817,division_5,New York Knicks,1997,NBA
1818,division_5,Orlando Magic,1997,NBA
1819,division_5,Washington Bullets,1997,NBA
1820,division_5,New Jersey Nets,1997,NBA
1821,division_5,Philadelphia 76ers,1997,NBA
1822,division_5,Boston Celtics,1997,NBA
1823,division_6,Central Division,1997,NBA
1824,division_6,Chicago Bulls,1997,NBA
1825,division_6,Atlanta Hawks,1997,NBA
1826,division_6,Detroit Pistons,1997,NBA
1827,division_6,Charlotte Hornets,1997,NBA
1828,division_6,Cleveland Cavaliers,1997,NBA
1829,division_6,Indiana Pacers,1997,NBA
1830,division_6,Milwaukee Bucks,1997,NBA
1831,division_6,Toronto Raptors,1997,NBA
1832,division_7,Midwest Division,1997,NBA
1833,division_7,Utah Jazz,1997,NBA
1834,division_7,Houston Rockets,1997,NBA
1835,division_7,Minnesota Timberwolves,1997,NBA
1836,division_7,Dallas Mavericks,1997,NBA
1837,division_7,Denver Nuggets,1997,NBA
1838,division_7,San Antonio Spurs,1997,NBA
1839,division_7,Vancouver Grizzlies,1997,NBA
1840,division_8,Pacific Division,1997,NBA
1841,division_8,Seattle SuperSonics,1997,NBA
1842,division_8,Los Angeles Lakers,1997,NBA
1843,division_8,Portland Trail Blazers,1997,NBA
1844,division_8,Phoenix Suns,1997,NBA
1845,division_8,Los Angeles Clippers,1997,NBA
1846,division_8,Sacramento Kings,1997,NBA
1847,division_8,Golden State Warriors,1997,NBA
1848,division_1,Atlantic Division,1998,NBA
1849,division_1,Miami Heat,1998,NBA
1850,division_1,New York Knicks,1998,NBA
1851,division_1,New Jersey Nets,1998,NBA
1852,division_1,Washington Wizards,1998,NBA
1853,division_1,Orlando Magic,1998,NBA
1854,division_1,Boston Celtics,1998,NBA
1855,division_1,Philadelphia 76ers,1998,NBA
1856,division_2,Central Division,1998,NBA
1857,division_2,Chicago Bulls,1998,NBA
1858,division_2,Indiana Pacers,1998,NBA
1859,division_2,Charlotte Hornets,1998,NBA
