,Unnamed: 0,Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes,Year,Month,Association,Start (ET)
1102,27,2009-04-26,Cleveland Cavaliers,99,Detroit Pistons,78,https://www.basketball-reference.com/boxscores/,,"22,076",Playoffs,2009,4,NBA,3:30p
1103,28,2009-04-26,Orlando Magic,84,Philadelphia 76ers,81,https://www.basketball-reference.com/boxscores/,,"16,464",Playoffs,2009,4,NBA,6:30p
1104,29,2009-04-26,Portland Trail Blazers,88,Houston Rockets,89,https://www.basketball-reference.com/boxscores/,,"18,271",Playoffs,2009,4,NBA,9:00p
1105,30,2009-04-27,Atlanta Hawks,81,Miami Heat,71,https://www.basketball-reference.com/boxscores/,,"19,600",Playoffs,2009,4,NBA,8:00p
1106,31,2009-04-27,Denver Nuggets,121,New Orleans Hornets,63,https://www.basketball-reference.com/boxscores/,,"17,236",Playoffs,2009,4,NBA,8:30p
1107,32,2009-04-27,Utah Jazz,96,Los Angeles Lakers,107,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2009,4,NBA,10:30p
1108,33,2009-04-28,Chicago Bulls,104,Boston Celtics,106,https://www.basketball-reference.com/boxscores/,OT,"18,624",Playoffs,2009,4,NBA,7:00p
1109,34,2009-04-28,Philadelphia 76ers,78,Orlando Magic,91,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2009,4,NBA,7:30p
1110,35,2009-04-28,Dallas Mavericks,106,San Antonio Spurs,93,https://www.basketball-reference.com/boxscores/,,"18,797",Playoffs,2009,4,NBA,9:30p
1111,36,2009-04-28,Houston Rockets,77,Portland Trail Blazers,88,https://www.basketball-reference.com/boxscores/,,"20,462",Playoffs,2009,4,NBA,10:00p
1112,37,2009-04-29,Miami Heat,91,Atlanta Hawks,106,https://www.basketball-reference.com/boxscores/,,"19,051",Playoffs,2009,4,NBA,8:00p
1113,38,2009-04-29,New Orleans Hornets,86,Denver Nuggets,107,https://www.basketball-reference.com/boxscores/,,"19,744",Playoffs,2009,4,NBA,10:30p
1114,39,2009-04-30,Boston Celtics,127,Chicago Bulls,128,https://www.basketball-reference.com/boxscores/,3OT,"23,430",Playoffs,2009,4,NBA,7:00p
1115,40,2009-04-30,Orlando Magic,114,Philadelphia 76ers,89,https://www.basketball-reference.com/boxscores/,,"16,691",Playoffs,2009,4,NBA,7:30p
1116,41,2009-04-30,Portland Trail Blazers,76,Houston Rockets,92,https://www.basketball-reference.com/boxscores/,,"18,376",Playoffs,2009,4,NBA,9:30p
1117,42,2009-05-01,Atlanta Hawks,72,Miami Heat,98,https://www.basketball-reference.com/boxscores/,,"19,600",Playoffs,2009,5,NBA,8:00p
1118,43,2009-05-02,Chicago Bulls,99,Boston Celtics,109,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2009,5,NBA,8:00p
1119,44,2009-05-03,Miami Heat,78,Atlanta Hawks,91,https://www.basketball-reference.com/boxscores/,,"18,864",Playoffs,2009,5,NBA,1:00p
1120,45,2009-05-03,Dallas Mavericks,95,Denver Nuggets,109,https://www.basketball-reference.com/boxscores/,,"19,631",Playoffs,2009,5,NBA,3:30p
1121,46,2009-05-04,Orlando Magic,95,Boston Celtics,90,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2009,5,NBA,8:00p
1122,47,2009-05-04,Houston Rockets,100,Los Angeles Lakers,92,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2009,5,NBA,10:30p
1123,48,2009-05-05,Atlanta Hawks,72,Cleveland Cavaliers,99,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2009,5,NBA,8:00p
1124,49,2009-05-05,Dallas Mavericks,105,Denver Nuggets,117,https://www.basketball-reference.com/boxscores/,,"19,890",Playoffs,2009,5,NBA,10:30p
1125,50,2009-05-06,Orlando Magic,94,Boston Celtics,112,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2009,5,NBA,8:00p
1126,51,2009-05-06,Houston Rockets,98,Los Angeles Lakers,111,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2009,5,NBA,10:30p
1127,52,2009-05-07,Atlanta Hawks,85,Cleveland Cavaliers,105,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2009,5,NBA,8:00p
1128,53,2009-05-08,Boston Celtics,96,Orlando Magic,117,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2009,5,NBA,7:00p
1129,54,2009-05-08,Los Angeles Lakers,108,Houston Rockets,94,https://www.basketball-reference.com/boxscores/,,"18,495",Playoffs,2009,5,NBA,9:30p
1130,55,2009-05-09,Denver Nuggets,106,Dallas Mavericks,105,https://www.basketball-reference.com/boxscores/,,"20,620",Playoffs,2009,5,NBA,5:00p
1131,56,2009-05-09,Cleveland Cavaliers,97,Atlanta Hawks,82,https://www.basketball-reference.com/boxscores/,,"20,143",Playoffs,2009,5,NBA,8:00p
1132,57,2009-05-10,Los Angeles Lakers,87,Houston Rockets,99,https://www.basketball-reference.com/boxscores/,,"18,313",Playoffs,2009,5,NBA,3:30p
1133,58,2009-05-10,Boston Celtics,95,Orlando Magic,94,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2009,5,NBA,8:00p
1134,59,2009-05-11,Cleveland Cavaliers,84,Atlanta Hawks,74,https://www.basketball-reference.com/boxscores/,,"19,241",Playoffs,2009,5,NBA,7:00p
1135,60,2009-05-11,Denver Nuggets,117,Dallas Mavericks,119,https://www.basketball-reference.com/boxscores/,,"20,523",Playoffs,2009,5,NBA,9:30p
1136,61,2009-05-12,Orlando Magic,88,Boston Celtics,92,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2009,5,NBA,8:00p
1137,62,2009-05-12,Houston Rockets,78,Los Angeles Lakers,118,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2009,5,NBA,10:30p
1138,63,2009-05-13,Dallas Mavericks,110,Denver Nuggets,124,https://www.basketball-reference.com/boxscores/,,"19,962",Playoffs,2009,5,NBA,9:00p
1139,64,2009-05-14,Boston Celtics,75,Orlando Magic,83,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2009,5,NBA,7:00p
1140,65,2009-05-14,Los Angeles Lakers,80,Houston Rockets,95,https://www.basketball-reference.com/boxscores/,,"18,501",Playoffs,2009,5,NBA,9:30p
1141,66,2009-05-17,Houston Rockets,70,Los Angeles Lakers,89,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2009,5,NBA,3:30p
1142,67,2009-05-17,Orlando Magic,101,Boston Celtics,82,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2009,5,NBA,8:00p
1143,68,2009-05-19,Denver Nuggets,103,Los Angeles Lakers,105,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2009,5,NBA,9:00p
1144,69,2009-05-20,Orlando Magic,107,Cleveland Cavaliers,106,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2009,5,NBA,8:30p
1145,70,2009-05-21,Denver Nuggets,106,Los Angeles Lakers,103,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2009,5,NBA,9:00p
1146,71,2009-05-22,Orlando Magic,95,Cleveland Cavaliers,96,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2009,5,NBA,8:30p
1147,72,2009-05-23,Los Angeles Lakers,103,Denver Nuggets,97,https://www.basketball-reference.com/boxscores/,,"19,939",Playoffs,2009,5,NBA,8:30p
1148,73,2009-05-24,Cleveland Cavaliers,89,Orlando Magic,99,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2009,5,NBA,8:30p
1149,74,2009-05-25,Los Angeles Lakers,101,Denver Nuggets,120,https://www.basketball-reference.com/boxscores/,,"20,037",Playoffs,2009,5,NBA,9:00p
1150,75,2009-05-26,Cleveland Cavaliers,114,Orlando Magic,116,https://www.basketball-reference.com/boxscores/,OT,"17,461",Playoffs,2009,5,NBA,8:30p
1151,76,2009-05-27,Denver Nuggets,94,Los Angeles Lakers,103,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2009,5,NBA,9:00p
1152,77,2009-05-28,Orlando Magic,102,Cleveland Cavaliers,112,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2009,5,NBA,8:30p
1153,78,2009-05-29,Los Angeles Lakers,119,Denver Nuggets,92,https://www.basketball-reference.com/boxscores/,,"20,053",Playoffs,2009,5,NBA,9:00p
1154,79,2009-05-30,Cleveland Cavaliers,90,Orlando Magic,103,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2009,5,NBA,8:30p
1155,80,2009-06-04,Orlando Magic,75,Los Angeles Lakers,100,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2009,6,NBA,9:00p
1156,81,2009-06-07,Orlando Magic,96,Los Angeles Lakers,101,https://www.basketball-reference.com/boxscores/,OT,"18,997",Playoffs,2009,6,NBA,8:00p
1157,82,2009-06-09,Los Angeles Lakers,104,Orlando Magic,108,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2009,6,NBA,9:00p
1158,83,2009-06-11,Los Angeles Lakers,99,Orlando Magic,91,https://www.basketball-reference.com/boxscores/,OT,"17,461",Playoffs,2009,6,NBA,9:00p
1159,84,2009-06-14,Los Angeles Lakers,99,Orlando Magic,86,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2009,6,NBA,8:00p
1160,0,2010-04-17,Chicago Bulls,83,Cleveland Cavaliers,96,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2010,4,NBA,3:00p
1161,1,2010-04-17,Milwaukee Bucks,92,Atlanta Hawks,102,https://www.basketball-reference.com/boxscores/,,"18,729",Playoffs,2010,4,NBA,5:30p
1162,2,2010-04-17,Miami Heat,76,Boston Celtics,85,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,4,NBA,8:00p
1163,3,2010-04-17,Utah Jazz,113,Denver Nuggets,126,https://www.basketball-reference.com/boxscores/,,"19,155",Playoffs,2010,4,NBA,10:30p
1164,4,2010-04-18,Oklahoma City Thunder,79,Los Angeles Lakers,87,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,4,NBA,3:00p
1165,5,2010-04-18,Charlotte Bobcats,89,Orlando Magic,98,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2010,4,NBA,5:30p
1166,6,2010-04-18,San Antonio Spurs,94,Dallas Mavericks,100,https://www.basketball-reference.com/boxscores/,,"20,372",Playoffs,2010,4,NBA,8:00p
1167,7,2010-04-18,Portland Trail Blazers,105,Phoenix Suns,100,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2010,4,NBA,10:30p
1168,8,2010-04-19,Chicago Bulls,102,Cleveland Cavaliers,112,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2010,4,NBA,8:00p
1169,9,2010-04-19,Utah Jazz,114,Denver Nuggets,111,https://www.basketball-reference.com/boxscores/,,"19,155",Playoffs,2010,4,NBA,10:30p
1170,10,2010-04-20,Milwaukee Bucks,86,Atlanta Hawks,96,https://www.basketball-reference.com/boxscores/,,"18,938",Playoffs,2010,4,NBA,7:00p
1171,11,2010-04-20,Miami Heat,77,Boston Celtics,106,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,4,NBA,8:00p
1172,12,2010-04-20,Portland Trail Blazers,90,Phoenix Suns,119,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2010,4,NBA,10:00p
1173,13,2010-04-20,Oklahoma City Thunder,92,Los Angeles Lakers,95,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,4,NBA,10:30p
1174,14,2010-04-21,Charlotte Bobcats,77,Orlando Magic,92,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2010,4,NBA,7:00p
1175,15,2010-04-21,San Antonio Spurs,102,Dallas Mavericks,88,https://www.basketball-reference.com/boxscores/,,"20,728",Playoffs,2010,4,NBA,9:30p
1176,16,2010-04-22,Cleveland Cavaliers,106,Chicago Bulls,108,https://www.basketball-reference.com/boxscores/,,"22,991",Playoffs,2010,4,NBA,7:00p
1177,17,2010-04-22,Los Angeles Lakers,96,Oklahoma City Thunder,101,https://www.basketball-reference.com/boxscores/,,"18,342",Playoffs,2010,4,NBA,9:30p
1178,18,2010-04-22,Phoenix Suns,108,Portland Trail Blazers,89,https://www.basketball-reference.com/boxscores/,,"20,271",Playoffs,2010,4,NBA,10:00p
1179,19,2010-04-23,Boston Celtics,100,Miami Heat,98,https://www.basketball-reference.com/boxscores/,,"19,500",Playoffs,2010,4,NBA,7:00p
1180,20,2010-04-23,Dallas Mavericks,90,San Antonio Spurs,94,https://www.basketball-reference.com/boxscores/,,"18,581",Playoffs,2010,4,NBA,9:30p
1181,21,2010-04-23,Denver Nuggets,93,Utah Jazz,105,https://www.basketball-reference.com/boxscores/,,"19,911",Playoffs,2010,4,NBA,10:30p
1182,22,2010-04-24,Orlando Magic,90,Charlotte Bobcats,86,https://www.basketball-reference.com/boxscores/,,"19,596",Playoffs,2010,4,NBA,2:00p
1183,23,2010-04-24,Phoenix Suns,87,Portland Trail Blazers,96,https://www.basketball-reference.com/boxscores/,,"20,151",Playoffs,2010,4,NBA,4:30p
1184,24,2010-04-24,Atlanta Hawks,89,Milwaukee Bucks,107,https://www.basketball-reference.com/boxscores/,,"18,717",Playoffs,2010,4,NBA,7:00p
1185,25,2010-04-24,Los Angeles Lakers,89,Oklahoma City Thunder,110,https://www.basketball-reference.com/boxscores/,,"18,342",Playoffs,2010,4,NBA,9:30p
1186,26,2010-04-25,Boston Celtics,92,Miami Heat,101,https://www.basketball-reference.com/boxscores/,,"19,520",Playoffs,2010,4,NBA,1:00p
1187,27,2010-04-25,Cleveland Cavaliers,121,Chicago Bulls,98,https://www.basketball-reference.com/boxscores/,,"23,058",Playoffs,2010,4,NBA,3:30p
1188,28,2010-04-25,Dallas Mavericks,89,San Antonio Spurs,92,https://www.basketball-reference.com/boxscores/,,"18,581",Playoffs,2010,4,NBA,7:00p
1189,29,2010-04-25,Denver Nuggets,106,Utah Jazz,117,https://www.basketball-reference.com/boxscores/,,"19,911",Playoffs,2010,4,NBA,9:30p
1190,30,2010-04-26,Orlando Magic,99,Charlotte Bobcats,90,https://www.basketball-reference.com/boxscores/,,"19,086",Playoffs,2010,4,NBA,8:00p
1191,31,2010-04-26,Atlanta Hawks,104,Milwaukee Bucks,111,https://www.basketball-reference.com/boxscores/,,"18,717",Playoffs,2010,4,NBA,8:30p
1192,32,2010-04-26,Portland Trail Blazers,88,Phoenix Suns,107,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2010,4,NBA,10:30p
1193,33,2010-04-27,Miami Heat,86,Boston Celtics,96,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,4,NBA,7:00p
1194,34,2010-04-27,Chicago Bulls,94,Cleveland Cavaliers,96,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2010,4,NBA,8:00p
1195,35,2010-04-27,San Antonio Spurs,81,Dallas Mavericks,103,https://www.basketball-reference.com/boxscores/,,"20,557",Playoffs,2010,4,NBA,9:30p
1196,36,2010-04-27,Oklahoma City Thunder,87,Los Angeles Lakers,111,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,4,NBA,10:30p
1197,37,2010-04-28,Milwaukee Bucks,91,Atlanta Hawks,87,https://www.basketball-reference.com/boxscores/,,"19,304",Playoffs,2010,4,NBA,8:00p
1198,38,2010-04-28,Utah Jazz,102,Denver Nuggets,116,https://www.basketball-reference.com/boxscores/,,"19,155",Playoffs,2010,4,NBA,10:30p
1199,39,2010-04-29,Dallas Mavericks,87,San Antonio Spurs,97,https://www.basketball-reference.com/boxscores/,,"18,581",Playoffs,2010,4,NBA,8:00p
1200,40,2010-04-29,Phoenix Suns,99,Portland Trail Blazers,90,https://www.basketball-reference.com/boxscores/,,"20,313",Playoffs,2010,4,NBA,10:30p
1201,41,2010-04-30,Atlanta Hawks,83,Milwaukee Bucks,69,https://www.basketball-reference.com/boxscores/,,"18,717",Playoffs,2010,4,NBA,7:00p
1202,42,2010-04-30,Los Angeles Lakers,95,Oklahoma City Thunder,94,https://www.basketball-reference.com/boxscores/,,"18,342",Playoffs,2010,4,NBA,9:30p
1203,43,2010-04-30,Denver Nuggets,104,Utah Jazz,112,https://www.basketball-reference.com/boxscores/,,"19,911",Playoffs,2010,4,NBA,10:00p
1204,44,2010-05-01,Boston Celtics,93,Cleveland Cavaliers,101,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2010,5,NBA,8:00p
1205,45,2010-05-02,Milwaukee Bucks,74,Atlanta Hawks,95,https://www.basketball-reference.com/boxscores/,,"19,241",Playoffs,2010,5,NBA,1:00p
1206,46,2010-05-02,Utah Jazz,99,Los Angeles Lakers,104,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,5,NBA,3:30p
1207,47,2010-05-03,Boston Celtics,104,Cleveland Cavaliers,86,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2010,5,NBA,8:00p
1208,48,2010-05-03,San Antonio Spurs,102,Phoenix Suns,111,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2010,5,NBA,10:30p
1209,49,2010-05-04,Atlanta Hawks,71,Orlando Magic,114,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2010,5,NBA,8:00p
1210,50,2010-05-04,Utah Jazz,103,Los Angeles Lakers,111,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,5,NBA,10:30p
1211,51,2010-05-05,San Antonio Spurs,102,Phoenix Suns,110,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2010,5,NBA,9:00p
1212,52,2010-05-06,Atlanta Hawks,98,Orlando Magic,112,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2010,5,NBA,8:00p
1213,53,2010-05-07,Cleveland Cavaliers,124,Boston Celtics,95,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,5,NBA,7:00p
1214,54,2010-05-07,Phoenix Suns,110,San Antonio Spurs,96,https://www.basketball-reference.com/boxscores/,,"18,581",Playoffs,2010,5,NBA,9:30p
1215,55,2010-05-08,Orlando Magic,105,Atlanta Hawks,75,https://www.basketball-reference.com/boxscores/,,"18,729",Playoffs,2010,5,NBA,5:00p
1216,56,2010-05-08,Los Angeles Lakers,111,Utah Jazz,110,https://www.basketball-reference.com/boxscores/,,"19,911",Playoffs,2010,5,NBA,8:00p
1217,57,2010-05-09,Cleveland Cavaliers,87,Boston Celtics,97,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,5,NBA,3:30p
1218,58,2010-05-09,Phoenix Suns,107,San Antonio Spurs,101,https://www.basketball-reference.com/boxscores/,,"18,581",Playoffs,2010,5,NBA,8:00p
1219,59,2010-05-10,Orlando Magic,98,Atlanta Hawks,84,https://www.basketball-reference.com/boxscores/,,"18,729",Playoffs,2010,5,NBA,8:00p
1220,60,2010-05-10,Los Angeles Lakers,111,Utah Jazz,96,https://www.basketball-reference.com/boxscores/,,"19,911",Playoffs,2010,5,NBA,10:30p
1221,61,2010-05-11,Boston Celtics,120,Cleveland Cavaliers,88,https://www.basketball-reference.com/boxscores/,,"20,562",Playoffs,2010,5,NBA,8:00p
1222,62,2010-05-13,Cleveland Cavaliers,85,Boston Celtics,94,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,5,NBA,8:00p
1223,63,2010-05-16,Boston Celtics,92,Orlando Magic,88,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2010,5,NBA,3:30p
1224,64,2010-05-17,Phoenix Suns,107,Los Angeles Lakers,128,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,5,NBA,9:00p
1225,65,2010-05-18,Boston Celtics,95,Orlando Magic,92,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2010,5,NBA,8:30p
1226,66,2010-05-19,Phoenix Suns,112,Los Angeles Lakers,124,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,5,NBA,9:00p
1227,67,2010-05-22,Orlando Magic,71,Boston Celtics,94,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,5,NBA,8:30p
1228,68,2010-05-23,Los Angeles Lakers,109,Phoenix Suns,118,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2010,5,NBA,8:30p
1229,69,2010-05-24,Orlando Magic,96,Boston Celtics,92,https://www.basketball-reference.com/boxscores/,OT,"18,624",Playoffs,2010,5,NBA,8:30p
1230,70,2010-05-25,Los Angeles Lakers,106,Phoenix Suns,115,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2010,5,NBA,9:00p
1231,71,2010-05-26,Boston Celtics,92,Orlando Magic,113,https://www.basketball-reference.com/boxscores/,,"17,461",Playoffs,2010,5,NBA,8:30p
1232,72,2010-05-27,Phoenix Suns,101,Los Angeles Lakers,103,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,5,NBA,9:00p
1233,73,2010-05-28,Orlando Magic,84,Boston Celtics,96,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,5,NBA,8:30p
1234,74,2010-05-29,Los Angeles Lakers,111,Phoenix Suns,103,https://www.basketball-reference.com/boxscores/,,"18,422",Playoffs,2010,5,NBA,8:30p
1235,75,2010-06-03,Boston Celtics,89,Los Angeles Lakers,102,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,6,NBA,9:00p
1236,76,2010-06-06,Boston Celtics,103,Los Angeles Lakers,94,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,6,NBA,8:00p
1237,77,2010-06-08,Los Angeles Lakers,91,Boston Celtics,84,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,6,NBA,9:00p
1238,78,2010-06-10,Los Angeles Lakers,89,Boston Celtics,96,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,6,NBA,9:00p
1239,79,2010-06-13,Los Angeles Lakers,86,Boston Celtics,92,https://www.basketball-reference.com/boxscores/,,"18,624",Playoffs,2010,6,NBA,8:00p
1240,80,2010-06-15,Boston Celtics,67,Los Angeles Lakers,89,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,6,NBA,9:00p
1241,81,2010-06-17,Boston Celtics,79,Los Angeles Lakers,83,https://www.basketball-reference.com/boxscores/,,"18,997",Playoffs,2010,6,NBA,9:00p
1242,0,2011-04-16,Indiana Pacers,99,Chicago Bulls,104,https://www.basketball-reference.com/boxscores/,,"22,986",Playoffs,2011,4,NBA,1:00p
1243,1,2011-04-16,Philadelphia 76ers,89,Miami Heat,97,https://www.basketball-reference.com/boxscores/,,"19,600",Playoffs,2011,4,NBA,3:30p
